Vertragsnummer,Vertragsbeginn,Vertragsende,Vertragsstatus
3370,2021-01-05,2022-01-05,abgelaufen
3371,2021-01-06,2022-01-06,gekündigt
3372,2021-01-07,,aktiv
3373,2021-01-08,2022-01-08,abgelaufen
3374,2021-01-09,2022-01-09,gekündigt
3375,2021-01-10,,aktiv
3376,2021-01-11,2022-01-11,abgelaufen
3377,2021-01-12,2022-01-12,gekündigt
3378,2021-01-13,,aktiv
3379,2021-01-14,2022-01-14,abgelaufen
3380,2021-01-15,2022-01-15,gekündigt
3381,2021-01-16,,aktiv
3382,2021-01-17,2022-01-17,abgelaufen
3383,2021-01-18,2022-01-18,gekündigt
3384,2021-01-19,,aktiv
3385,2021-01-20,2022-01-20,abgelaufen
3386,2021-01-21,2022-01-21,gekündigt
3387,2021-01-22,,aktiv
3388,2021-01-23,2022-01-23,abgelaufen
3389,2021-01-24,2022-01-24,gekündigt
3390,2021-01-25,,aktiv
3391,2021-01-26,2022-01-26,abgelaufen
3392,2021-01-27,2022-01-27,gekündigt
3393,2021-01-28,,aktiv
3394,2021-01-29,2022-01-29,abgelaufen
3395,2021-01-30,2022-01-30,gekündigt
3396,2021-01-31,,aktiv
3397,2021-02-01,2022-02-01,abgelaufen
3398,2021-02-02,2022-02-02,gekündigt
3399,2021-02-03,,aktiv
3400,2021-02-04,2022-02-04,abgelaufen
3401,2021-02-05,2022-02-05,gekündigt
3402,2021-02-06,,aktiv
3403,2021-02-07,2022-02-07,abgelaufen
3404,2021-02-08,2022-02-08,gekündigt
3405,2021-02-09,,aktiv
3406,2021-02-10,2022-02-10,abgelaufen
3407,2021-02-11,2022-02-11,gekündigt
3408,2021-02-12,,aktiv
3409,2021-02-13,2022-02-13,abgelaufen
3410,2021-02-14,2022-02-14,gekündigt
3411,2021-02-15,,aktiv
3412,2021-02-16,2022-02-16,abgelaufen
3413,2021-02-17,2022-02-17,gekündigt
3414,2021-02-18,,aktiv
3415,2021-02-19,2022-02-19,abgelaufen
3416,2021-02-20,2022-02-20,gekündigt
3417,2021-02-21,,aktiv
3418,2021-02-22,2022-02-22,abgelaufen
3419,2021-02-23,2022-02-23,gekündigt
3420,2021-02-24,,aktiv
3421,2021-02-25,2022-02-25,abgelaufen
3422,2021-02-26,2022-02-26,gekündigt
3423,2021-02-27,,aktiv
3424,2021-02-28,2022-02-28,abgelaufen
3425,2021-03-01,2022-03-01,gekündigt
3426,2021-03-02,,aktiv
3427,2021-03-03,2022-03-03,abgelaufen
3428,2021-03-04,2022-03-04,gekündigt
3429,2021-03-05,,aktiv
3430,2021-03-06,2022-03-06,abgelaufen
3431,2021-03-07,2022-03-07,gekündigt
3432,2021-03-08,,aktiv
3433,2021-03-09,2022-03-09,abgelaufen
3434,2021-03-10,2022-03-10,gekündigt
3435,2021-03-11,,aktiv
3436,2021-03-12,2022-03-12,abgelaufen
3437,2021-03-13,2022-03-13,gekündigt
3438,2021-03-14,,aktiv
3439,2021-03-15,2022-03-15,abgelaufen
3440,2021-03-16,2022-03-16,gekündigt
3441,2021-03-17,,aktiv
3442,2021-03-18,2022-03-18,abgelaufen
3443,2021-03-19,2022-03-19,gekündigt
3444,2021-03-20,,aktiv
3445,2021-03-21,2022-03-21,abgelaufen
3446,2021-03-22,2022-03-22,gekündigt
3447,2021-03-23,,aktiv
3448,2021-03-24,2022-03-24,abgelaufen
3449,2021-03-25,2022-03-25,gekündigt
3450,2021-03-26,,aktiv
3451,2021-03-27,2022-03-27,abgelaufen
3452,2021-03-28,2022-03-28,gekündigt
3453,2021-03-29,,aktiv
3454,2021-03-30,2022-03-30,abgelaufen
3455,2021-03-31,2022-03-31,gekündigt
3456,2021-04-01,,aktiv
3457,2021-04-02,2022-04-02,abgelaufen
3458,2021-04-03,2022-04-03,gekündigt
3459,2021-04-04,,aktiv
3460,2021-04-05,2022-04-05,abgelaufen
3461,2021-04-06,2022-04-06,gekündigt
3462,2021-04-07,,aktiv
3463,2021-04-08,2022-04-08,abgelaufen
3464,2021-04-09,2022-04-09,gekündigt
3465,2021-04-10,,aktiv
3466,2021-04-11,2022-04-11,abgelaufen
3467,2021-04-12,2022-04-12,gekündigt
3468,2021-04-13,,aktiv
3469,2021-04-14,2022-04-14,abgelaufen
3470,2021-04-15,2022-04-15,gekündigt
3471,2021-04-16,,aktiv
3472,2021-04-17,2022-04-17,abgelaufen
3473,2021-04-18,2022-04-18,gekündigt
3474,2021-04-19,,aktiv
3475,2021-04-20,2022-04-20,abgelaufen
3476,2021-04-21,2022-04-21,gekündigt
3477,2021-04-22,,aktiv
3478,2021-04-23,2022-04-23,abgelaufen
3479,2021-04-24,2022-04-24,gekündigt
3480,2021-04-25,,aktiv
3481,2021-04-26,2022-04-26,abgelaufen
3482,2021-04-27,2022-04-27,gekündigt
3483,2021-04-28,,aktiv
3484,2021-04-29,2022-04-29,abgelaufen
3485,2021-04-30,2022-04-30,gekündigt
3486,2021-05-01,,aktiv
3487,2021-05-02,2022-05-02,abgelaufen
3488,2021-05-03,2022-05-03,gekündigt
3489,2021-05-04,,aktiv
3490,2021-05-05,2022-05-05,abgelaufen
3491,2021-05-06,2022-05-06,gekündigt
3492,2021-05-07,,aktiv
3493,2021-05-08,2022-05-08,abgelaufen
3494,2021-05-09,2022-05-09,gekündigt
3495,2021-05-10,,aktiv
3496,2021-05-11,2022-05-11,abgelaufen
3497,2021-05-12,2022-05-12,gekündigt
3498,2021-05-13,,aktiv
3499,2021-05-14,2022-05-14,abgelaufen
3500,2021-05-15,2022-05-15,gekündigt
3501,2021-05-16,,aktiv
3502,2021-05-17,2022-05-17,abgelaufen
3503,2021-05-18,2022-05-18,gekündigt
3504,2021-05-19,,aktiv
3505,2021-05-20,2022-05-20,abgelaufen
3506,2021-05-21,2022-05-21,gekündigt
3507,2021-05-22,,aktiv
3508,2021-05-23,2022-05-23,abgelaufen
3509,2021-05-24,2022-05-24,gekündigt
3510,2021-05-25,,aktiv
3511,2021-05-26,2022-05-26,abgelaufen
3512,2021-05-27,2022-05-27,gekündigt
3513,2021-05-28,,aktiv
3514,2021-05-29,2022-05-29,abgelaufen
3515,2021-05-30,2022-05-30,gekündigt
3516,2021-05-31,,aktiv
3517,2021-06-01,2022-06-01,abgelaufen
3518,2021-06-02,2022-06-02,gekündigt
3519,2021-06-03,,aktiv
3520,2021-06-04,2022-06-04,abgelaufen
3521,2021-06-05,2022-06-05,gekündigt
3522,2021-06-06,,aktiv
3523,2021-06-07,2022-06-07,abgelaufen
3524,2021-06-08,2022-06-08,gekündigt
3525,2021-06-09,,aktiv
3526,2021-06-10,2022-06-10,abgelaufen
3527,2021-06-11,2022-06-11,gekündigt
3528,2021-06-12,,aktiv
3529,2021-06-13,2022-06-13,abgelaufen
3530,2021-06-14,2022-06-14,gekündigt
3531,2021-06-15,,aktiv
3532,2021-06-16,2022-06-16,abgelaufen
3533,2021-06-17,2022-06-17,gekündigt
3534,2021-06-18,,aktiv
3535,2021-06-19,2022-06-19,abgelaufen
3536,2021-06-20,2022-06-20,gekündigt
3537,2021-06-21,,aktiv
3538,2021-06-22,2022-06-22,abgelaufen
3539,2021-06-23,2022-06-23,gekündigt
3540,2021-06-24,,aktiv
3541,2021-06-25,2022-06-25,abgelaufen
3542,2021-06-26,2022-06-26,gekündigt
3543,2021-06-27,,aktiv
3544,2021-06-28,2022-06-28,abgelaufen
3545,2021-06-29,2022-06-29,gekündigt
3546,2021-06-30,,aktiv
3547,2021-07-01,2022-07-01,abgelaufen
3548,2021-07-02,2022-07-02,gekündigt
3549,2021-07-03,,aktiv
3550,2021-07-04,2022-07-04,abgelaufen
3551,2021-07-05,2022-07-05,gekündigt
3552,2021-07-06,,aktiv
3553,2021-07-07,2022-07-07,abgelaufen
3554,2021-07-08,2022-07-08,gekündigt
3555,2021-07-09,,aktiv
3556,2021-07-10,2022-07-10,abgelaufen
3557,2021-07-11,2022-07-11,gekündigt
3558,2021-07-12,,aktiv
3559,2021-07-13,2022-07-13,abgelaufen
3560,2021-07-14,2022-07-14,gekündigt
3561,2021-07-15,,aktiv
3562,2021-07-16,2022-07-16,abgelaufen
3563,2021-07-17,2022-07-17,gekündigt
3564,2021-07-18,,aktiv
3565,2021-07-19,2022-07-19,abgelaufen
3566,2021-07-20,2022-07-20,gekündigt
3567,2021-07-21,,aktiv
3568,2021-07-22,2022-07-22,abgelaufen
3569,2021-07-23,2022-07-23,gekündigt
3570,2021-07-24,,aktiv
3571,2021-07-25,2022-07-25,abgelaufen
3572,2021-07-26,2022-07-26,gekündigt
3573,2021-07-27,,aktiv
3574,2021-07-28,2022-07-28,abgelaufen
3575,2021-07-29,2022-07-29,gekündigt
3576,2021-07-30,,aktiv
3577,2021-07-31,2022-07-31,abgelaufen
3578,2021-08-01,2022-08-01,gekündigt
3579,2021-08-02,,aktiv
3580,2021-08-03,2022-08-03,abgelaufen
3581,2021-08-04,2022-08-04,gekündigt
3582,2021-08-05,,aktiv
3583,2021-08-06,2022-08-06,abgelaufen
3584,2021-08-07,2022-08-07,gekündigt
3585,2021-08-08,,aktiv
3586,2021-08-09,2022-08-09,abgelaufen
3587,2021-08-10,2022-08-10,gekündigt
3588,2021-08-11,,aktiv
3589,2021-08-12,2022-08-12,abgelaufen
3590,2021-08-13,2022-08-13,gekündigt
3591,2021-08-14,,aktiv
3592,2021-08-15,2022-08-15,abgelaufen
3593,2021-08-16,2022-08-16,gekündigt
3594,2021-08-17,,aktiv
3595,2021-08-18,2022-08-18,abgelaufen
3596,2021-08-19,2022-08-19,gekündigt
3597,2021-08-20,,aktiv
3598,2021-08-21,2022-08-21,abgelaufen
3599,2021-08-22,2022-08-22,gekündigt
3600,2021-08-23,,aktiv
3601,2021-08-24,2022-08-24,abgelaufen
3602,2021-08-25,2022-08-25,gekündigt
3603,2021-08-26,,aktiv
3604,2021-08-27,2022-08-27,abgelaufen
3605,2021-08-28,2022-08-28,gekündigt
3606,2021-08-29,,aktiv
3607,2021-08-30,2022-08-30,abgelaufen
3608,2021-08-31,2022-08-31,gekündigt
3609,2021-09-01,,aktiv
3610,2021-09-02,2022-09-02,abgelaufen
3611,2021-09-03,2022-09-03,gekündigt
3612,2021-09-04,,aktiv
3613,2021-09-05,2022-09-05,abgelaufen
3614,2021-09-06,2022-09-06,gekündigt
3615,2021-09-07,,aktiv
3616,2021-09-08,2022-09-08,abgelaufen
3617,2021-09-09,2022-09-09,gekündigt
3618,2021-09-10,,aktiv
3619,2021-09-11,2022-09-11,abgelaufen
3620,2021-09-12,2022-09-12,gekündigt
3621,2021-09-13,,aktiv
3622,2021-09-14,2022-09-14,abgelaufen
3623,2021-09-15,2022-09-15,gekündigt
3624,2021-09-16,,aktiv
3625,2021-09-17,2022-09-17,abgelaufen
3626,2021-09-18,2022-09-18,gekündigt
3627,2021-09-19,,aktiv
3628,2021-09-20,2022-09-20,abgelaufen
3629,2021-09-21,2022-09-21,gekündigt
3630,2021-09-22,,aktiv
3631,2021-09-23,2022-09-23,abgelaufen
3632,2021-09-24,2022-09-24,gekündigt
3633,2021-09-25,,aktiv
3634,2021-09-26,2022-09-26,abgelaufen
3635,2021-09-27,2022-09-27,gekündigt
3636,2021-09-28,,aktiv
3637,2021-09-29,2022-09-29,abgelaufen
3638,2021-09-30,2022-09-30,gekündigt
3639,2021-10-01,,aktiv
3640,2021-10-02,2022-10-02,abgelaufen
3641,2021-10-03,2022-10-03,gekündigt
3642,2021-10-04,,aktiv
3643,2021-10-05,2022-10-05,abgelaufen
3644,2021-10-06,2022-10-06,gekündigt
3645,2021-10-07,,aktiv
3646,2021-10-08,2022-10-08,abgelaufen
3647,2021-10-09,2022-10-09,gekündigt
3648,2021-10-10,,aktiv
3649,2021-10-11,2022-10-11,abgelaufen
3650,2021-10-12,2022-10-12,gekündigt
3651,2021-10-13,,aktiv
3652,2021-10-14,2022-10-14,abgelaufen
3653,2021-10-15,2022-10-15,gekündigt
3654,2021-10-16,,aktiv
3655,2021-10-17,2022-10-17,abgelaufen
3656,2021-10-18,2022-10-18,gekündigt
3657,2021-10-19,,aktiv
3658,2021-10-20,2022-10-20,abgelaufen
3659,2021-10-21,2022-10-21,gekündigt
3660,2021-10-22,,aktiv
3661,2021-10-23,2022-10-23,abgelaufen
3662,2021-10-24,2022-10-24,gekündigt
3663,2021-10-25,,aktiv
3664,2021-10-26,2022-10-26,abgelaufen
3665,2021-10-27,2022-10-27,gekündigt
3666,2021-10-28,,aktiv
3667,2021-10-29,2022-10-29,abgelaufen
3668,2021-10-30,2022-10-30,gekündigt
3669,2021-10-31,,aktiv
3670,2021-11-01,2022-11-01,abgelaufen
3671,2021-11-02,2022-11-02,gekündigt
3672,2021-11-03,,aktiv
3673,2021-11-04,2022-11-04,abgelaufen
3674,2021-11-05,2022-11-05,gekündigt
3675,2021-11-06,,aktiv
3676,2021-11-07,2022-11-07,abgelaufen
3677,2021-11-08,2022-11-08,gekündigt
3678,2021-11-09,,aktiv
3679,2021-11-10,2022-11-10,abgelaufen
3680,2021-11-11,2022-11-11,gekündigt
3681,2021-11-12,,aktiv
3682,2021-11-13,2022-11-13,abgelaufen
3683,2021-11-14,2022-11-14,gekündigt
3684,2021-11-15,,aktiv
3685,2021-11-16,2022-11-16,abgelaufen
3686,2021-11-17,2022-11-17,gekündigt
3687,2021-11-18,,aktiv
3688,2021-11-19,2022-11-19,abgelaufen
3689,2021-11-20,2022-11-20,gekündigt
3690,2021-11-21,,aktiv
3691,2021-11-22,2022-11-22,abgelaufen
3692,2021-11-23,2022-11-23,gekündigt
3693,2021-11-24,,aktiv
3694,2021-11-25,2022-11-25,abgelaufen
3695,2021-11-26,2022-11-26,gekündigt
3696,2021-11-27,,aktiv
3697,2021-11-28,2022-11-28,abgelaufen
3698,2021-11-29,2022-11-29,gekündigt
3699,2021-11-30,,aktiv
3700,2021-12-01,2022-12-01,abgelaufen
3701,2021-12-02,2022-12-02,gekündigt
3702,2021-12-03,,aktiv
3703,2021-12-04,2022-12-04,abgelaufen
3704,2021-12-05,2022-12-05,gekündigt
3705,2021-12-06,,aktiv
3706,2021-12-07,2022-12-07,abgelaufen
3707,2021-12-08,2022-12-08,gekündigt
3708,2021-12-09,,aktiv
3709,2021-12-10,2022-12-10,abgelaufen
3710,2021-12-11,2022-12-11,gekündigt
3711,2021-12-12,,aktiv
3712,2021-12-13,2022-12-13,abgelaufen
3713,2021-12-14,2022-12-14,gekündigt
3714,2021-12-15,,aktiv
3715,2021-12-16,2022-12-16,abgelaufen
3716,2021-12-17,2022-12-17,gekündigt
3717,2021-12-18,,aktiv
3718,2021-12-19,2022-12-19,abgelaufen
3719,2021-12-20,2022-12-20,gekündigt
3720,2021-12-21,,aktiv
3721,2021-12-22,2022-12-22,abgelaufen
3722,2021-12-23,2022-12-23,gekündigt
3723,2021-12-24,,aktiv
3724,2021-12-25,2022-12-25,abgelaufen
3725,2021-12-26,2022-12-26,gekündigt
3726,2021-12-27,,aktiv
3727,2021-12-28,2022-12-28,abgelaufen
3728,2021-12-29,2022-12-29,gekündigt
3729,2021-12-30,,aktiv
3730,2021-12-31,2022-12-31,abgelaufen
3731,2022-01-01,2023-01-01,gekündigt
3732,2022-01-02,,aktiv
3733,2022-01-03,2023-01-03,abgelaufen
3734,2022-01-04,2023-01-04,gekündigt
3735,2022-01-05,,aktiv
3736,2022-01-06,2023-01-06,abgelaufen
3737,2022-01-07,2023-01-07,gekündigt
3738,2022-01-08,,aktiv
3739,2022-01-09,2023-01-09,abgelaufen
3740,2022-01-10,2023-01-10,gekündigt
3741,2022-01-11,,aktiv
3742,2022-01-12,2023-01-12,abgelaufen
3743,2022-01-13,2023-01-13,gekündigt
3744,2022-01-14,,aktiv
3745,2022-01-15,2023-01-15,abgelaufen
3746,2022-01-16,2023-01-16,gekündigt
3747,2022-01-17,,aktiv
3748,2022-01-18,2023-01-18,abgelaufen
3749,2022-01-19,2023-01-19,gekündigt
3750,2022-01-20,,aktiv
3751,2022-01-21,2023-01-21,abgelaufen
3752,2022-01-22,2023-01-22,gekündigt
3753,2022-01-23,,aktiv
3754,2022-01-24,2023-01-24,abgelaufen
3755,2022-01-25,2023-01-25,gekündigt
3756,2022-01-26,,aktiv
3757,2022-01-27,2023-01-27,abgelaufen
3758,2022-01-28,2023-01-28,gekündigt
3759,2022-01-29,,aktiv
3760,2022-01-30,2023-01-30,abgelaufen
3761,2022-01-31,2023-01-31,gekündigt
3762,2022-02-01,,aktiv
3763,2022-02-02,2023-02-02,abgelaufen
3764,2022-02-03,2023-02-03,gekündigt
3765,2022-02-04,,aktiv
3766,2022-02-05,2023-02-05,abgelaufen
3767,2022-02-06,2023-02-06,gekündigt
3768,2022-02-07,,aktiv
3769,2022-02-08,2023-02-08,abgelaufen
3770,2022-02-09,2023-02-09,gekündigt
3771,2022-02-10,,aktiv
3772,2022-02-11,2023-02-11,abgelaufen
3773,2022-02-12,2023-02-12,gekündigt
3774,2022-02-13,,aktiv
3775,2022-02-14,2023-02-14,abgelaufen
3776,2022-02-15,2023-02-15,gekündigt
3777,2022-02-16,,aktiv
3778,2022-02-17,2023-02-17,abgelaufen
3779,2022-02-18,2023-02-18,gekündigt
3780,2022-02-19,,aktiv
3781,2022-02-20,2023-02-20,abgelaufen
3782,2022-02-21,2023-02-21,gekündigt
3783,2022-02-22,,aktiv
3784,2022-02-23,2023-02-23,abgelaufen
3785,2022-02-24,2023-02-24,gekündigt
3786,2022-02-25,,aktiv
3787,2022-02-26,2023-02-26,abgelaufen
3788,2022-02-27,2023-02-27,gekündigt
3789,2022-02-28,,aktiv
3790,2022-03-01,2023-03-01,abgelaufen
3791,2022-03-02,2023-03-02,gekündigt
3792,2022-03-03,,aktiv
3793,2022-03-04,2023-03-04,abgelaufen
3794,2022-03-05,2023-03-05,gekündigt
3795,2022-03-06,,aktiv
3796,2022-03-07,2023-03-07,abgelaufen
3797,2022-03-08,2023-03-08,gekündigt
3798,2022-03-09,,aktiv
3799,2022-03-10,2023-03-10,abgelaufen
3800,2022-03-11,2023-03-11,gekündigt
3801,2022-03-12,,aktiv
3802,2022-03-13,2023-03-13,abgelaufen
3803,2022-03-14,2023-03-14,gekündigt
3804,2022-03-15,,aktiv
3805,2022-03-16,2023-03-16,abgelaufen
3806,2022-03-17,2023-03-17,gekündigt
3807,2022-03-18,,aktiv
3808,2022-03-19,2023-03-19,abgelaufen
3809,2022-03-20,2023-03-20,gekündigt
3810,2022-03-21,,aktiv
3811,2022-03-22,2023-03-22,abgelaufen
3812,2022-03-23,2023-03-23,gekündigt
3813,2022-03-24,,aktiv
3814,2022-03-25,2023-03-25,abgelaufen
3815,2022-03-26,2023-03-26,gekündigt
3816,2022-03-27,,aktiv
3817,2022-03-28,2023-03-28,abgelaufen
3818,2022-03-29,2023-03-29,gekündigt
3819,2022-03-30,,aktiv
3820,2022-03-31,2023-03-31,abgelaufen
3821,2022-04-01,2023-04-01,gekündigt
3822,2022-04-02,,aktiv
3823,2022-04-03,2023-04-03,abgelaufen
3824,2022-04-04,2023-04-04,gekündigt
3825,2022-04-05,,aktiv
3826,2022-04-06,2023-04-06,abgelaufen
3827,2022-04-07,2023-04-07,gekündigt
3828,2022-04-08,,aktiv
3829,2022-04-09,2023-04-09,abgelaufen
3830,2022-04-10,2023-04-10,gekündigt
3831,2022-04-11,,aktiv
3832,2022-04-12,2023-04-12,abgelaufen
3833,2022-04-13,2023-04-13,gekündigt
3834,2022-04-14,,aktiv
3835,2022-04-15,2023-04-15,abgelaufen
3836,2022-04-16,2023-04-16,gekündigt
3837,2022-04-17,,aktiv
3838,2022-04-18,2023-04-18,abgelaufen
3839,2022-04-19,2023-04-19,gekündigt
3840,2022-04-20,,aktiv
3841,2022-04-21,2023-04-21,abgelaufen
3842,2022-04-22,2023-04-22,gekündigt
3843,2022-04-23,,aktiv
3844,2022-04-24,2023-04-24,abgelaufen
3845,2022-04-25,2023-04-25,gekündigt
3846,2022-04-26,,aktiv
3847,2022-04-27,2023-04-27,abgelaufen
3848,2022-04-28,2023-04-28,gekündigt
3849,2022-04-29,,aktiv
3850,2022-04-30,2023-04-30,abgelaufen
3851,2022-05-01,2023-05-01,gekündigt
3852,2022-05-02,,aktiv
3853,2022-05-03,2023-05-03,abgelaufen
3854,2022-05-04,2023-05-04,gekündigt
3855,2022-05-05,,aktiv
3856,2022-05-06,2023-05-06,abgelaufen
3857,2022-05-07,2023-05-07,gekündigt
3858,2022-05-08,,aktiv
3859,2022-05-09,2023-05-09,abgelaufen
3860,2022-05-10,2023-05-10,gekündigt
3861,2022-05-11,,aktiv
3862,2022-05-12,2023-05-12,abgelaufen
3863,2022-05-13,2023-05-13,gekündigt
3864,2022-05-14,,aktiv
3865,2022-05-15,2023-05-15,abgelaufen
3866,2022-05-16,2023-05-16,gekündigt
3867,2022-05-17,,aktiv
3868,2022-05-18,2023-05-18,abgelaufen
3869,2022-05-19,2023-05-19,gekündigt
3870,2022-05-20,,aktiv
3871,2022-05-21,2023-05-21,abgelaufen
3872,2022-05-22,2023-05-22,gekündigt
3873,2022-05-23,,aktiv
3874,2022-05-24,2023-05-24,abgelaufen
3875,2022-05-25,2023-05-25,gekündigt
3876,2022-05-26,,aktiv
3877,2022-05-27,2023-05-27,abgelaufen
3878,2022-05-28,2023-05-28,gekündigt
3879,2022-05-29,,aktiv
3880,2022-05-30,2023-05-30,abgelaufen
3881,2022-05-31,2023-05-31,gekündigt
3882,2022-06-01,,aktiv
3883,2022-06-02,2023-06-02,abgelaufen
3884,2022-06-03,2023-06-03,gekündigt
3885,2022-06-04,,aktiv
3886,2022-06-05,2023-06-05,abgelaufen
3887,2022-06-06,2023-06-06,gekündigt
3888,2022-06-07,,aktiv
3889,2022-06-08,2023-06-08,abgelaufen
3890,2022-06-09,2023-06-09,gekündigt
3891,2022-06-10,,aktiv
3892,2022-06-11,2023-06-11,abgelaufen
3893,2022-06-12,2023-06-12,gekündigt
3894,2022-06-13,,aktiv
3895,2022-06-14,2023-06-14,abgelaufen
3896,2022-06-15,2023-06-15,gekündigt
3897,2022-06-16,,aktiv
3898,2022-06-17,2023-06-17,abgelaufen
3899,2022-06-18,2023-06-18,gekündigt
3900,2022-06-19,,aktiv
3901,2022-06-20,2023-06-20,abgelaufen
3902,2022-06-21,2023-06-21,gekündigt
3903,2022-06-22,,aktiv
3904,2022-06-23,2023-06-23,abgelaufen
3905,2022-06-24,2023-06-24,gekündigt
3906,2022-06-25,,aktiv
3907,2022-06-26,2023-06-26,abgelaufen
3908,2022-06-27,2023-06-27,gekündigt
3909,2022-06-28,,aktiv
3910,2022-06-29,2023-06-29,abgelaufen
3911,2022-06-30,2023-06-30,gekündigt
3912,2022-07-01,,aktiv
3913,2022-07-02,2023-07-02,abgelaufen
3914,2022-07-03,2023-07-03,gekündigt
3915,2022-07-04,,aktiv
3916,2022-07-05,2023-07-05,abgelaufen
3917,2022-07-06,2023-07-06,gekündigt
3918,2022-07-07,,aktiv
3919,2022-07-08,2023-07-08,abgelaufen
3920,2022-07-09,2023-07-09,gekündigt
3921,2022-07-10,,aktiv
3922,2022-07-11,2023-07-11,abgelaufen
3923,2022-07-12,2023-07-12,gekündigt
3924,2022-07-13,,aktiv
3925,2022-07-14,2023-07-14,abgelaufen
3926,2022-07-15,2023-07-15,gekündigt
3927,2022-07-16,,aktiv
3928,2022-07-17,2023-07-17,abgelaufen
3929,2022-07-18,2023-07-18,gekündigt
3930,2022-07-19,,aktiv
3931,2022-07-20,2023-07-20,abgelaufen
3932,2022-07-21,2023-07-21,gekündigt
3933,2022-07-22,,aktiv
3934,2022-07-23,2023-07-23,abgelaufen
3935,2022-07-24,2023-07-24,gekündigt
3936,2022-07-25,,aktiv
3937,2022-07-26,2023-07-26,abgelaufen
3938,2022-07-27,2023-07-27,gekündigt
3939,2022-07-28,,aktiv
3940,2022-07-29,2023-07-29,abgelaufen
3941,2022-07-30,2023-07-30,gekündigt
3942,2022-07-31,,aktiv
3943,2022-08-01,2023-08-01,abgelaufen
3944,2022-08-02,2023-08-02,gekündigt
3945,2022-08-03,,aktiv
3946,2022-08-04,2023-08-04,abgelaufen
3947,2022-08-05,2023-08-05,gekündigt
3948,2022-08-06,,aktiv
3949,2022-08-07,2023-08-07,abgelaufen
3950,2022-08-08,2023-08-08,gekündigt
3951,2022-08-09,,aktiv
3952,2022-08-10,2023-08-10,abgelaufen
3953,2022-08-11,2023-08-11,gekündigt
3954,2022-08-12,,aktiv
3955,2022-08-13,2023-08-13,abgelaufen
3956,2022-08-14,2023-08-14,gekündigt
3957,2022-08-15,,aktiv
3958,2022-08-16,2023-08-16,abgelaufen
3959,2022-08-17,2023-08-17,gekündigt
3960,2022-08-18,,aktiv
3961,2022-08-19,2023-08-19,abgelaufen
3962,2022-08-20,2023-08-20,gekündigt
3963,2022-08-21,,aktiv
3964,2022-08-22,2023-08-22,abgelaufen
3965,2022-08-23,2023-08-23,gekündigt
3966,2022-08-24,,aktiv
3967,2022-08-25,2023-08-25,abgelaufen
3968,2022-08-26,2023-08-26,gekündigt
3969,2022-08-27,,aktiv
3970,2022-08-28,2023-08-28,abgelaufen
3971,2022-08-29,2023-08-29,gekündigt
3972,2022-08-30,,aktiv
3973,2022-08-31,2023-08-31,abgelaufen
3974,2022-09-01,2023-09-01,gekündigt
3975,2022-09-02,,aktiv
3976,2022-09-03,2023-09-03,abgelaufen
3977,2022-09-04,2023-09-04,gekündigt
3978,2022-09-05,,aktiv
3979,2022-09-06,2023-09-06,abgelaufen
3980,2022-09-07,2023-09-07,gekündigt
3981,2022-09-08,,aktiv
3982,2022-09-09,2023-09-09,abgelaufen
3983,2022-09-10,2023-09-10,gekündigt
3984,2022-09-11,,aktiv
3985,2022-09-12,2023-09-12,abgelaufen
3986,2022-09-13,2023-09-13,gekündigt
3987,2022-09-14,,aktiv
3988,2022-09-15,2023-09-15,abgelaufen
3989,2022-09-16,2023-09-16,gekündigt
3990,2022-09-17,,aktiv
3991,2022-09-18,2023-09-18,abgelaufen
3992,2022-09-19,2023-09-19,gekündigt
3993,2022-09-20,,aktiv
3994,2022-09-21,2023-09-21,abgelaufen
3995,2022-09-22,2023-09-22,gekündigt
3996,2022-09-23,,aktiv
3997,2022-09-24,2023-09-24,abgelaufen
3998,2022-09-25,2023-09-25,gekündigt
3999,2022-09-26,,aktiv
4000,2022-09-27,2023-09-27,abgelaufen
4001,2022-09-28,2023-09-28,gekündigt
4002,2022-09-29,,aktiv
4003,2022-09-30,2023-09-30,abgelaufen
4004,2022-10-01,2023-10-01,gekündigt
4005,2022-10-02,,aktiv
4006,2022-10-03,2023-10-03,abgelaufen
4007,2022-10-04,2023-10-04,gekündigt
4008,2022-10-05,,aktiv
4009,2022-10-06,2023-10-06,abgelaufen
4010,2022-10-07,2023-10-07,gekündigt
4011,2022-10-08,,aktiv
4012,2022-10-09,2023-10-09,abgelaufen
4013,2022-10-10,2023-10-10,gekündigt
4014,2022-10-11,,aktiv
4015,2022-10-12,2023-10-12,abgelaufen
4016,2022-10-13,2023-10-13,gekündigt
4017,2022-10-14,,aktiv
4018,2022-10-15,2023-10-15,abgelaufen
4019,2022-10-16,2023-10-16,gekündigt
4020,2022-10-17,,aktiv
4021,2022-10-18,2023-10-18,abgelaufen
4022,2022-10-19,2023-10-19,gekündigt
4023,2022-10-20,,aktiv
4024,2022-10-21,2023-10-21,abgelaufen
4025,2022-10-22,2023-10-22,gekündigt
4026,2022-10-23,,aktiv
4027,2022-10-24,2023-10-24,abgelaufen
4028,2022-10-25,2023-10-25,gekündigt
4029,2022-10-26,,aktiv
4030,2022-10-27,2023-10-27,abgelaufen
4031,2022-10-28,2023-10-28,gekündigt
4032,2022-10-29,,aktiv
4033,2022-10-30,2023-10-30,abgelaufen
